date,ticker,entry_price,exit_price,amount
1971-06-22,COCOA FUTURE      Jul23,"Dates
1971-05-04    47.567258
Name: COCOA FUTURE      Jul23, dtype: float64",48.56897538637667,0.0
1971-06-22,COTTON NO.2 FUTR  Jul23,67.89992665634406,,12206.352311376753
1971-06-22,SOYBEAN FUTURE    Jul23,127.53441802252775,,-0.0
1971-06-22,CORN FUTURE       Jul23,131.5874690282852,,-0.0
1971-06-22,SUGAR #11 (WORLD) Jul23,119.52332258318222,,-0.0
1971-06-22,WHEAT FUTURE(CBT) Jul23,147.16610142651672,,-0.0
1971-06-22,LIVE CATTLE FUTR  Aug23,169.96139404516362,,-0.0
1971-06-22,COCOA FUTURE      Jul23,48.56897538637667,,0.0
1971-07-20,COTTON NO.2 FUTR  Jul23,"Dates
1971-06-22    67.899927
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",66.05003667182774,12206.352311376753
1971-07-20,SOYBEAN FUTURE    Jul23,"Dates
1971-06-22    127.534418
Name: SOYBEAN FUTURE    Jul23, dtype: float64",133.38101197925937,-0.0
1971-07-20,CORN FUTURE       Jul23,"Dates
1971-06-22    131.587469
Name: CORN FUTURE       Jul23, dtype: float64",123.50906459289035,-0.0
1971-07-20,SUGAR #11 (WORLD) Jul23,"Dates
1971-06-22    119.523323
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",112.87265004326248,-0.0
1971-07-20,WHEAT FUTURE(CBT) Jul23,"Dates
1971-06-22    147.166101
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",139.78674830757873,-0.0
1971-07-20,LIVE CATTLE FUTR  Aug23,"Dates
1971-06-22    169.961394
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",179.3273044581944,-0.0
1971-07-20,COCOA FUTURE      Jul23,"Dates
1971-06-22    48.568975
Name: COCOA FUTURE      Jul23, dtype: float64",50.82999427590157,0.0
1971-07-20,COTTON NO.2 FUTR  Jul23,66.05003667182774,,-12502.641105202383
1971-07-20,SOYBEAN FUTURE    Jul23,133.38101197925937,,-0.0
1971-07-20,CORN FUTURE       Jul23,123.50906459289035,,-0.0
1971-07-20,SUGAR #11 (WORLD) Jul23,112.87265004326248,,-0.0
1971-07-20,WHEAT FUTURE(CBT) Jul23,139.78674830757873,,-0.0
1971-07-20,LIVE CATTLE FUTR  Aug23,179.3273044581944,,-0.0
1971-07-20,COCOA FUTURE      Jul23,50.82999427590157,,0.0
1971-09-09,COTTON NO.2 FUTR  Jul23,"Dates
1971-07-20    66.050037
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",66.87311547551127,-12502.641105202383
1971-09-09,SOYBEAN FUTURE    Jul23,"Dates
1971-07-20    133.381012
Name: SOYBEAN FUTURE    Jul23, dtype: float64",124.65581977471795,-0.0
1971-09-09,CORN FUTURE       Jul23,"Dates
1971-07-20    123.509065
Name: CORN FUTURE       Jul23, dtype: float64",99.0726884674825,-0.0
1971-09-09,SUGAR #11 (WORLD) Jul23,"Dates
1971-07-20    112.87265
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",109.60040903012629,-0.0
1971-09-09,WHEAT FUTURE(CBT) Jul23,"Dates
1971-07-20    139.786748
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",131.9244117763497,-0.0
1971-09-09,LIVE CATTLE FUTR  Aug23,"Dates
1971-07-20    179.327304
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",187.48743984346075,-0.0
1971-09-09,COCOA FUTURE      Jul23,"Dates
1971-07-20    50.829994
Name: COCOA FUTURE      Jul23, dtype: float64",47.30967372638812,0.0
1971-09-09,COTTON NO.2 FUTR  Jul23,66.87311547551127,,12502.213569426121
1971-09-09,SOYBEAN FUTURE    Jul23,124.65581977471795,,-0.0
1971-09-09,CORN FUTURE       Jul23,99.0726884674825,,-0.0
1971-09-09,SUGAR #11 (WORLD) Jul23,109.60040903012629,,-0.0
1971-09-09,WHEAT FUTURE(CBT) Jul23,131.9244117763497,,-0.0
1971-09-09,LIVE CATTLE FUTR  Aug23,187.48743984346075,,-0.0
1971-09-09,COCOA FUTURE      Jul23,47.30967372638812,,0.0
1971-09-27,COTTON NO.2 FUTR  Jul23,"Dates
1971-09-09    66.873115
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.67174639393684,12502.213569426121
1971-09-27,SOYBEAN FUTURE    Jul23,"Dates
1971-09-09    124.65582
Name: SOYBEAN FUTURE    Jul23, dtype: float64",119.95351332022125,-0.0
1971-09-27,CORN FUTURE       Jul23,"Dates
1971-09-09    99.072688
Name: CORN FUTURE       Jul23, dtype: float64",92.92740966072147,-0.0
1971-09-27,SUGAR #11 (WORLD) Jul23,"Dates
1971-09-09    109.600409
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",110.69377802249626,-0.0
1971-09-27,WHEAT FUTURE(CBT) Jul23,"Dates
1971-09-09    131.924412
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",129.07137861412798,-0.0
1971-09-27,LIVE CATTLE FUTR  Aug23,"Dates
1971-09-09    187.48744
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",188.20667407054836,-0.0
1971-09-27,COCOA FUTURE      Jul23,"Dates
1971-09-09    47.309674
Name: COCOA FUTURE      Jul23, dtype: float64",44.2759015455066,0.0
1971-09-27,SUGAR #11 (WORLD) Jul23,110.69377802249626,,-29039.43510568049
1971-09-27,COTTON NO.2 FUTR  Jul23,67.67174639393684,,0.0
1971-09-27,SOYBEAN FUTURE    Jul23,119.95351332022125,,-0.0
1971-09-27,CORN FUTURE       Jul23,92.92740966072147,,-0.0
1971-09-27,WHEAT FUTURE(CBT) Jul23,129.07137861412798,,-0.0
1971-09-27,LIVE CATTLE FUTR  Aug23,188.20667407054836,,-0.0
1971-09-27,COCOA FUTURE      Jul23,44.2759015455066,,0.0
1971-10-20,SUGAR #11 (WORLD) Jul23,"Dates
1971-09-27    110.693778
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",106.7371981436321,-29039.43510568049
1971-10-20,COTTON NO.2 FUTR  Jul23,"Dates
1971-09-27    67.671746
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",67.1257436231765,0.0
1971-10-20,SOYBEAN FUTURE    Jul23,"Dates
1971-09-27    119.953513
Name: SOYBEAN FUTURE    Jul23, dtype: float64",124.19095297693498,-0.0
1971-10-20,CORN FUTURE       Jul23,"Dates
1971-09-27    92.92741
Name: CORN FUTURE       Jul23, dtype: float64",96.92122758383798,-0.0
1971-10-20,WHEAT FUTURE(CBT) Jul23,"Dates
1971-09-27    129.071379
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",139.22062840628672,-0.0
1971-10-20,LIVE CATTLE FUTR  Aug23,"Dates
1971-09-27    188.206674
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",191.96149981490282,-0.0
1971-10-20,COCOA FUTURE      Jul23,"Dates
1971-09-27    44.275902
Name: COCOA FUTURE      Jul23, dtype: float64",42.95935890097309,0.0
1971-10-20,SUGAR #11 (WORLD) Jul23,106.7371981436321,,-28606.232940693597
1971-10-20,COTTON NO.2 FUTR  Jul23,67.1257436231765,,0.0
1971-10-20,SOYBEAN FUTURE    Jul23,124.19095297693498,,-0.0
1971-10-20,CORN FUTURE       Jul23,96.92122758383798,,-0.0
1971-10-20,WHEAT FUTURE(CBT) Jul23,139.22062840628672,,-0.0
1971-10-20,LIVE CATTLE FUTR  Aug23,191.96149981490282,,-0.0
1971-10-20,COCOA FUTURE      Jul23,42.95935890097309,,0.0
1972-01-18,SUGAR #11 (WORLD) Jul23,"Dates
1971-10-20    106.737198
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",178.48658853142388,-28606.232940693597
1972-01-18,COTTON NO.2 FUTR  Jul23,"Dates
1971-10-20    67.125744
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",75.61730910276246,0.0
1972-01-18,SOYBEAN FUTURE    Jul23,"Dates
1971-10-20    124.190953
Name: SOYBEAN FUTURE    Jul23, dtype: float64",118.07616663686704,-0.0
1972-01-18,CORN FUTURE       Jul23,"Dates
1971-10-20    96.921228
Name: CORN FUTURE       Jul23, dtype: float64",95.55233913107442,-0.0
1972-01-18,WHEAT FUTURE(CBT) Jul23,"Dates
1971-10-20    139.220628
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",161.25311761833754,-0.0
1972-01-18,LIVE CATTLE FUTR  Aug23,"Dates
1971-10-20    191.9615
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",225.24194827859765,-0.0
1972-01-18,COCOA FUTURE      Jul23,"Dates
1971-10-20    42.959359
Name: COCOA FUTURE      Jul23, dtype: float64",46.65140240412137,0.0
1972-01-18,SOYBEAN FUTURE    Jul23,118.07616663686704,,-632.0285431775392
1972-01-18,SUGAR #11 (WORLD) Jul23,178.48658853142388,,-0.0
1972-01-18,COTTON NO.2 FUTR  Jul23,75.61730910276246,,0.0
1972-01-18,CORN FUTURE       Jul23,95.55233913107442,,-0.0
1972-01-18,WHEAT FUTURE(CBT) Jul23,161.25311761833754,,-0.0
1972-01-18,LIVE CATTLE FUTR  Aug23,225.24194827859765,,-0.0
1972-01-18,COCOA FUTURE      Jul23,46.65140240412137,,0.0
1972-01-19,SOYBEAN FUTURE    Jul23,"Dates
1972-01-18    118.076167
Name: SOYBEAN FUTURE    Jul23, dtype: float64",118.43375648131546,-632.0285431775392
1972-01-19,SUGAR #11 (WORLD) Jul23,"Dates
1972-01-18    178.486589
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",186.01824903641875,-0.0
1972-01-19,COTTON NO.2 FUTR  Jul23,"Dates
1972-01-18    75.617309
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",75.41357672561308,0.0
1972-01-19,CORN FUTURE       Jul23,"Dates
1972-01-18    95.552339
Name: CORN FUTURE       Jul23, dtype: float64",95.65046733557361,-0.0
1972-01-19,WHEAT FUTURE(CBT) Jul23,"Dates
1972-01-18    161.253118
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",160.76749495242746,-0.0
1972-01-19,LIVE CATTLE FUTR  Aug23,"Dates
1972-01-18    225.241948
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",228.51552170923915,-0.0
1972-01-19,COCOA FUTURE      Jul23,"Dates
1972-01-18    46.651402
Name: COCOA FUTURE      Jul23, dtype: float64",47.281053234115646,0.0
1972-01-19,SOYBEAN FUTURE    Jul23,118.43375648131546,,-588.7128368766918
1972-01-19,SUGAR #11 (WORLD) Jul23,186.01824903641875,,-0.0
1972-01-19,COTTON NO.2 FUTR  Jul23,75.41357672561308,,0.0
1972-01-19,CORN FUTURE       Jul23,95.65046733557361,,-0.0
1972-01-19,WHEAT FUTURE(CBT) Jul23,160.76749495242746,,-0.0
1972-01-19,LIVE CATTLE FUTR  Aug23,228.51552170923915,,-0.0
1972-01-19,COCOA FUTURE      Jul23,47.281053234115646,,0.0
1972-01-28,SOYBEAN FUTURE    Jul23,"Dates
1972-01-19    118.433756
Name: SOYBEAN FUTURE    Jul23, dtype: float64",117.77221526908589,-588.7128368766918
1972-01-28,SUGAR #11 (WORLD) Jul23,"Dates
1972-01-19    186.018249
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",188.2325178950674,-0.0
1972-01-28,COTTON NO.2 FUTR  Jul23,"Dates
1972-01-19    75.413577
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",75.06315703691615,0.0
1972-01-28,CORN FUTURE       Jul23,"Dates
1972-01-19    95.650467
Name: CORN FUTURE       Jul23, dtype: float64",95.83691092412205,-0.0
1972-01-28,WHEAT FUTURE(CBT) Jul23,"Dates
1972-01-19    160.767495
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",162.22700220377683,-0.0
1972-01-28,LIVE CATTLE FUTR  Aug23,"Dates
1972-01-19    228.515522
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",227.42609339467992,-0.0
1972-01-28,COCOA FUTURE      Jul23,"Dates
1972-01-19    47.281053
Name: COCOA FUTURE      Jul23, dtype: float64",45.53520320549515,0.0
1972-01-28,CORN FUTURE       Jul23,95.83691092412205,,-6605.2985695959815
1972-01-28,SOYBEAN FUTURE    Jul23,117.77221526908589,,-0.0
1972-01-28,SUGAR #11 (WORLD) Jul23,188.2325178950674,,-0.0
1972-01-28,COTTON NO.2 FUTR  Jul23,75.06315703691615,,0.0
1972-01-28,WHEAT FUTURE(CBT) Jul23,162.22700220377683,,-0.0
1972-01-28,LIVE CATTLE FUTR  Aug23,227.42609339467992,,-0.0
1972-01-28,COCOA FUTURE      Jul23,45.53520320549515,,0.0
1972-02-04,CORN FUTURE       Jul23,"Dates
1972-01-28    95.836911
Name: CORN FUTURE       Jul23, dtype: float64",95.54988592596196,-6605.2985695959815
1972-02-04,SOYBEAN FUTURE    Jul23,"Dates
1972-01-28    117.772215
Name: SOYBEAN FUTURE    Jul23, dtype: float64",119.899874843554,-0.0
1972-02-04,SUGAR #11 (WORLD) Jul23,"Dates
1972-01-28    188.232518
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",205.94666876425637,-0.0
1972-02-04,COTTON NO.2 FUTR  Jul23,"Dates
1972-01-28    75.063157
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",75.57656262733259,0.0
1972-02-04,WHEAT FUTURE(CBT) Jul23,"Dates
1972-01-28    162.227002
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",158.97808099869357,-0.0
1972-02-04,LIVE CATTLE FUTR  Aug23,"Dates
1972-01-28    227.426093
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",228.20350097837022,-0.0
1972-02-04,COCOA FUTURE      Jul23,"Dates
1972-01-28    45.535203
Name: COCOA FUTURE      Jul23, dtype: float64",47.796222095020056,0.0
1972-02-04,COTTON NO.2 FUTR  Jul23,75.57656262733259,,13901.03439984184
1972-02-04,CORN FUTURE       Jul23,95.54988592596196,,-0.0
1972-02-04,SOYBEAN FUTURE    Jul23,119.899874843554,,-0.0
1972-02-04,SUGAR #11 (WORLD) Jul23,205.94666876425637,,-0.0
1972-02-04,WHEAT FUTURE(CBT) Jul23,158.97808099869357,,-0.0
1972-02-04,LIVE CATTLE FUTR  Aug23,228.20350097837022,,-0.0
1972-02-04,COCOA FUTURE      Jul23,47.796222095020056,,0.0
1972-04-18,COTTON NO.2 FUTR  Jul23,"Dates
1972-02-04    75.576563
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",87.0426208132995,13901.03439984184
1972-04-18,CORN FUTURE       Jul23,"Dates
1972-02-04    95.549886
Name: CORN FUTURE       Jul23, dtype: float64",96.19998528076901,-0.0
1972-04-18,SOYBEAN FUTURE    Jul23,"Dates
1972-02-04    119.899875
Name: SOYBEAN FUTURE    Jul23, dtype: float64",130.7706061147859,-0.0
1972-04-18,SUGAR #11 (WORLD) Jul23,"Dates
1972-02-04    205.946669
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",162.71533076378458,-0.0
1972-04-18,WHEAT FUTURE(CBT) Jul23,"Dates
1972-02-04    158.978081
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",166.89716148273268,-0.0
1972-04-18,LIVE CATTLE FUTR  Aug23,"Dates
1972-02-04    228.203501
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",231.59342112221717,-0.0
1972-04-18,COCOA FUTURE      Jul23,"Dates
1972-02-04    47.796222
Name: COCOA FUTURE      Jul23, dtype: float64",46.53692043503151,0.0
1972-04-18,SUGAR #11 (WORLD) Jul23,162.71533076378458,,-99357.05750661912
1972-04-18,COTTON NO.2 FUTR  Jul23,87.0426208132995,,0.0
1972-04-18,CORN FUTURE       Jul23,96.19998528076901,,0.0
1972-04-18,SOYBEAN FUTURE    Jul23,130.7706061147859,,0.0
1972-04-18,WHEAT FUTURE(CBT) Jul23,166.89716148273268,,-0.0
1972-04-18,LIVE CATTLE FUTR  Aug23,231.59342112221717,,-0.0
1972-04-18,COCOA FUTURE      Jul23,46.53692043503151,,0.0
1972-06-29,SUGAR #11 (WORLD) Jul23,"Dates
1972-04-18    162.715331
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",115.42908833477513,-99357.05750661912
1972-06-29,COTTON NO.2 FUTR  Jul23,"Dates
1972-04-18    87.042621
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",83.57102110667407,0.0
1972-06-29,CORN FUTURE       Jul23,"Dates
1972-04-18    96.199985
Name: CORN FUTURE       Jul23, dtype: float64",90.2215244216566,0.0
1972-06-29,SOYBEAN FUTURE    Jul23,"Dates
1972-04-18    130.770606
Name: SOYBEAN FUTURE    Jul23, dtype: float64",127.60593599141745,0.0
1972-06-29,WHEAT FUTURE(CBT) Jul23,"Dates
1972-04-18    166.897161
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",161.33097560010026,-0.0
1972-06-29,LIVE CATTLE FUTR  Aug23,"Dates
1972-04-18    231.593421
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",257.20556348828603,-0.0
1972-06-29,COCOA FUTURE      Jul23,"Dates
1972-04-18    46.53692
Name: COCOA FUTURE      Jul23, dtype: float64",48.797939324556374,0.0
1972-06-29,COTTON NO.2 FUTR  Jul23,83.57102110667407,,78205.44551944344
1972-06-29,SUGAR #11 (WORLD) Jul23,115.42908833477513,,-0.0
1972-06-29,CORN FUTURE       Jul23,90.2215244216566,,0.0
1972-06-29,SOYBEAN FUTURE    Jul23,127.60593599141745,,0.0
1972-06-29,WHEAT FUTURE(CBT) Jul23,161.33097560010026,,-0.0
1972-06-29,LIVE CATTLE FUTR  Aug23,257.20556348828603,,-0.0
1972-06-29,COCOA FUTURE      Jul23,48.797939324556374,,0.0
1972-08-29,COTTON NO.2 FUTR  Jul23,"Dates
1972-06-29    83.571021
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",70.72773205117738,78205.44551944344
1972-08-29,SUGAR #11 (WORLD) Jul23,"Dates
1972-06-29    115.429088
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",138.16959018327668,-0.0
1972-08-29,CORN FUTURE       Jul23,"Dates
1972-06-29    90.221524
Name: CORN FUTURE       Jul23, dtype: float64",96.88442950715078,0.0
1972-08-29,SOYBEAN FUTURE    Jul23,"Dates
1972-06-29    127.605936
Name: SOYBEAN FUTURE    Jul23, dtype: float64",134.18558912926827,0.0
1972-08-29,WHEAT FUTURE(CBT) Jul23,"Dates
1972-06-29    161.330976
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",209.44456907586516,-0.0
1972-08-29,LIVE CATTLE FUTR  Aug23,"Dates
1972-06-29    257.205563
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",242.6675128245809,-0.0
1972-08-29,COCOA FUTURE      Jul23,"Dates
1972-06-29    48.797939
Name: COCOA FUTURE      Jul23, dtype: float64",58.64338866628504,0.0
1972-08-29,LIVE CATTLE FUTR  Aug23,242.6675128245809,,-1799529.5041908564
1972-08-29,COTTON NO.2 FUTR  Jul23,70.72773205117738,,0.0
1972-08-29,SUGAR #11 (WORLD) Jul23,138.16959018327668,,-0.0
1972-08-29,CORN FUTURE       Jul23,96.88442950715078,,0.0
1972-08-29,SOYBEAN FUTURE    Jul23,134.18558912926827,,0.0
1972-08-29,WHEAT FUTURE(CBT) Jul23,209.44456907586516,,-0.0
1972-08-29,COCOA FUTURE      Jul23,58.64338866628504,,-0.0
1972-09-07,LIVE CATTLE FUTR  Aug23,"Dates
1972-08-29    242.667513
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",245.5285842720397,-1799529.5041908564
1972-09-07,COTTON NO.2 FUTR  Jul23,"Dates
1972-08-29    70.727732
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",70.43435742808228,0.0
1972-09-07,SUGAR #11 (WORLD) Jul23,"Dates
1972-08-29    138.16959
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",133.07244552819924,-0.0
1972-09-07,CORN FUTURE       Jul23,"Dates
1972-08-29    96.88443
Name: CORN FUTURE       Jul23, dtype: float64",101.23150896646435,0.0
1972-09-07,SOYBEAN FUTURE    Jul23,"Dates
1972-08-29    134.185589
Name: SOYBEAN FUTURE    Jul23, dtype: float64",135.70534596817404,0.0
1972-09-07,WHEAT FUTURE(CBT) Jul23,"Dates
1972-08-29    209.444569
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",215.01735309254522,-0.0
1972-09-07,COCOA FUTURE      Jul23,"Dates
1972-08-29    58.643389
Name: COCOA FUTURE      Jul23, dtype: float64",60.2461362335432,-0.0
1972-09-07,SOYBEAN FUTURE    Jul23,135.70534596817404,,964330.0035253565
1972-09-07,LIVE CATTLE FUTR  Aug23,245.5285842720397,,-0.0
1972-09-07,COTTON NO.2 FUTR  Jul23,70.43435742808228,,0.0
1972-09-07,SUGAR #11 (WORLD) Jul23,133.07244552819924,,-0.0
1972-09-07,CORN FUTURE       Jul23,101.23150896646435,,0.0
1972-09-07,WHEAT FUTURE(CBT) Jul23,215.01735309254522,,-0.0
1972-09-07,COCOA FUTURE      Jul23,60.2461362335432,,-0.0
1972-09-12,SOYBEAN FUTURE    Jul23,"Dates
1972-09-07    135.705346
Name: SOYBEAN FUTURE    Jul23, dtype: float64",134.90076881816512,964330.0035253565
1972-09-12,LIVE CATTLE FUTR  Aug23,"Dates
1972-09-07    245.528584
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",246.77666719551527,-0.0
1972-09-12,COTTON NO.2 FUTR  Jul23,"Dates
1972-09-07    70.434357
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",70.11653491972925,0.0
1972-09-12,SUGAR #11 (WORLD) Jul23,"Dates
1972-09-07    133.072446
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",120.04640918744572,-0.0
1972-09-12,CORN FUTURE       Jul23,"Dates
1972-09-07    101.231509
Name: CORN FUTURE       Jul23, dtype: float64",102.80646664867615,0.0
1972-09-12,WHEAT FUTURE(CBT) Jul23,"Dates
1972-09-07    215.017353
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",223.98817614378635,-0.0
1972-09-12,COCOA FUTURE      Jul23,"Dates
1972-09-07    60.246136
Name: COCOA FUTURE      Jul23, dtype: float64",58.557527189467635,-0.0
1972-09-12,SOYBEAN FUTURE    Jul23,134.90076881816512,,-2153691.3498419453
1972-09-12,LIVE CATTLE FUTR  Aug23,246.77666719551527,,-0.0
1972-09-12,COTTON NO.2 FUTR  Jul23,70.11653491972925,,0.0
1972-09-12,SUGAR #11 (WORLD) Jul23,120.04640918744572,,-0.0
1972-09-12,CORN FUTURE       Jul23,102.80646664867615,,0.0
1972-09-12,WHEAT FUTURE(CBT) Jul23,223.98817614378635,,-0.0
1972-09-12,COCOA FUTURE      Jul23,58.557527189467635,,-0.0
1972-09-26,SOYBEAN FUTURE    Jul23,"Dates
1972-09-12    134.900769
Name: SOYBEAN FUTURE    Jul23, dtype: float64",137.49329519041615,-2153691.3498419453
1972-09-26,LIVE CATTLE FUTR  Aug23,"Dates
1972-09-12    246.776667
Name: LIVE CATTLE FUTR  Aug23, dtype: float64",254.46083875403247,-0.0
1972-09-26,COTTON NO.2 FUTR  Jul23,"Dates
1972-09-12    70.116535
Name: COTTON NO.2 FUTR  Jul23, dtype: float64",71.85233477304196,0.0
1972-09-26,SUGAR #11 (WORLD) Jul23,"Dates
1972-09-12    120.046409
Name: SUGAR #11 (WORLD) Jul23, dtype: float64",139.30228899551616,-0.0
1972-09-26,CORN FUTURE       Jul23,"Dates
1972-09-12    102.806467
Name: CORN FUTURE       Jul23, dtype: float64",105.58104163089038,0.0
1972-09-26,WHEAT FUTURE(CBT) Jul23,"Dates
1972-09-12    223.988176
Name: WHEAT FUTURE(CBT) Jul23, dtype: float64",232.14346982673283,-0.0
1972-09-26,COCOA FUTURE      Jul23,"Dates
1972-09-12    58.557527
Name: COCOA FUTURE      Jul23, dtype: float64",56.46823125357755,-0.0
1972-09-26,COFFEE 'C' FUTURE Jul23,101.9346627068307,,-938.0695503298613
1972-09-26,SOYBEAN FUTURE    Jul23,137.49329519041615,,-0.0
1972-09-26,LIVE CATTLE FUTR  Aug23,254.46083875403247,,-0.0
1972-09-26,COTTON NO.2 FUTR  Jul23,71.85233477304196,,-0.0
1972-09-26,SUGAR #11 (WORLD) Jul23,139.30228899551616,,0.0
1972-09-26,CORN FUTURE       Jul23,105.58104163089038,,-0.0
1972-09-26,WHEAT FUTURE(CBT) Jul23,232.14346982673283,,-0.0
1972-09-26,COCOA FUTURE      Jul23,56.46823125357755,,0.0
