date,ticker,entry_price,exit_price,amount,pnl,cumulative_pnl
1995-06-30,0,222.60733555564045,228.2928711465093,1.0,5.685535590868852,-229.69341566656277
1995-07-24,0,228.2928711465093,228.09401518628232,-1.0,0.19885596022697882,-229.4945597063358
1995-08-29,0,228.09401518628232,230.97566043554053,1.0,2.881645249258213,-226.61291445707758
1996-06-28,0,230.97566043554053,255.99527462992077,-1.0,-25.01961419438024,-251.63252865145782
1997-10-01,0,255.99527462992077,290.2267720411428,1.0,34.23149741122202,-217.4010312402358
1998-10-26,0,290.2267720411428,203.95970197936435,-1.0,86.26707006177844,-131.13396117845735
1999-02-11,0,203.95970197936435,184.34914998453215,1.0,-19.610551994832207,-150.74451317328956
1999-06-08,0,184.34914998453215,195.13388856172338,-1.0,-10.784738577191234,-161.5292517504808
1999-06-16,0,195.13388856172338,194.9348444571146,1.0,-0.19904410460878807,-161.72829585508958
1999-07-13,0,194.9348444571146,194.32839575384003,-1.0,0.606448703274566,-161.12184715181502
1999-07-20,0,194.32839575384003,193.42428748410936,1.0,-0.9041082697306706,-162.0259554215457
2001-01-11,0,193.42428748410936,276.94382531609824,-1.0,-83.51953783198888,-245.54549325353457
2001-02-12,0,276.94382531609824,275.0722294547616,1.0,-1.8715958613366297,-247.4170891148712
2001-04-09,0,275.0722294547616,265.07700898602906,-1.0,9.995220468732555,-237.42186864613865
2001-08-30,0,265.07700898602906,250.4944188717379,1.0,-14.58259011429115,-252.0044587604298
2001-11-09,0,250.4944188717379,214.26163457703072,-1.0,36.23278429470719,-215.7716744657226
2002-05-20,0,214.26163457703072,226.0336924938007,1.0,11.772057916769967,-203.99961654895264
2003-09-24,0,226.0336924938007,296.22873433952867,-1.0,-70.19504184572799,-274.19465839468063
2004-01-14,0,296.22873433952867,342.5920938002893,1.0,46.36335946076065,-227.83129893391998
2006-11-21,0,342.5920938002893,479.6104232841603,-1.0,-137.01832948387096,-364.84962841779094
2007-05-23,0,479.6104232841603,535.4025696152535,1.0,55.79214633109319,-309.05748208669775
2007-06-18,0,535.4025696152535,538.6036709039349,-1.0,-3.201101288681457,-312.2585833753792
2009-01-12,0,538.6036709039349,291.4827099894292,1.0,-247.1209609145057,-559.379544289885
2009-02-05,0,291.4827099894292,291.96577941899466,-1.0,-0.48306942956543253,-559.8626137194503
2010-07-16,0,291.96577941899466,377.43838700773637,1.0,85.47260758874171,-474.3900061307086
2011-12-22,0,377.43838700773637,468.80673890515914,-1.0,-91.36835189742277,-565.7583580281314
2012-03-20,0,468.80673890515914,511.2823299353799,1.0,42.475591030220755,-523.2827669979106
2013-03-27,0,511.2823299353799,479.873974977079,-1.0,31.40835495830089,-491.8744120396097
2013-06-12,0,479.873974977079,456.81686599446857,1.0,-23.05710898261043,-514.9315210222201
2015-09-10,0,456.81686599446857,310.36142246796294,-1.0,146.45544352650563,-368.47607749571443
2016-10-26,0,310.36142246796294,278.71937840491114,1.0,-31.6420440630518,-400.11812155876623
2018-07-10,0,278.71937840491114,349.92680465526877,-1.0,-71.20742625035763,-471.32554780912386
2018-08-02,0,349.92680465526877,336.0764285595605,1.0,-13.85037609570827,-485.17592390483213
2018-08-23,0,336.0764285595605,335.41753650955366,-1.0,0.6588920500068411,-484.5170318548253
2019-03-22,0,335.41753650955366,324.60232725941694,1.0,-10.815209250136718,-495.332241104962
2019-12-09,0,324.60232725941694,325.46139447332894,-1.0,-0.8590672139119988,-496.191308318874
2020-02-24,0,325.46139447332894,298.26601152700044,1.0,-27.195382946328493,-523.3866912652024
2021-11-24,0,298.26601152700044,378.9507563845013,-1.0,-80.68474485750085,-604.0714361227033
2021-12-17,0,378.9507563845013,359.90753031413277,1.0,-19.04322607036852,-623.1146621930718
2022-10-03,0,359.90753031413277,490.78884298373765,-1.0,-130.88131266960488,-753.9959748626767
2023-05-18,0,490.78884298373765,458.3907770784371,1.0,-32.39806590530054,-786.3940407679772
